"country"|"iso2c"|"iso3c"|"year"|"status"|"lastupdated"|"gdp_per_cap"|"life_exp"|"pop"|"internet"|"region"|"capital"|"longitude"|"latitude"|"income"|"lending"
"Serbia"|"RS"|"SRB"|2015|""|"2026-01-28"|5820.3215576888|75.2878048780488|7095383|65.317|"Europe & Central Asia"|"Belgrade"|"20.4656"|"44.8024"|"Upper middle income"|"IBRD"
"Serbia"|"RS"|"SRB"|2017|""|"2026-01-28"|6548.03653824187|75.5390243902439|7020858|70.3308|"Europe & Central Asia"|"Belgrade"|"20.4656"|"44.8024"|"Upper middle income"|"IBRD"
"Seychelles"|"SC"|"SYC"|2015|""|"2026-01-28"|15333.1051727105|74.2951219512195|93419|54.2596|"Sub-Saharan Africa"|"Victoria"|"55.4466"|"-4.6309"|"High income"|"IBRD"
"Seychelles"|"SC"|"SYC"|2018|""|"2026-01-28"|18440.2340460932|72.8414634146341|96762|69.2|"Sub-Saharan Africa"|"Victoria"|"55.4466"|"-4.6309"|"High income"|"IBRD"
"Seychelles"|"SC"|"SYC"|2019|""|"2026-01-28"|19141.5118743615|74.0463414634146|97625|76.6|"Sub-Saharan Africa"|"Victoria"|"55.4466"|"-4.6309"|"High income"|"IBRD"
"Seychelles"|"SC"|"SYC"|2020|""|"2026-01-28"|14041.4754074575|77.2365853658537|98462|84.8223|"Sub-Saharan Africa"|"Victoria"|"55.4466"|"-4.6309"|"High income"|"IBRD"
"Seychelles"|"SC"|"SYC"|2017|""|"2026-01-28"|17480.3651911372|74.3|95843|62.6|"Sub-Saharan Africa"|"Victoria"|"55.4466"|"-4.6309"|"High income"|"IBRD"
"Seychelles"|"SC"|"SYC"|2016|""|"2026-01-28"|16566.9946042294|74.309756097561|94677|56.5147|"Sub-Saharan Africa"|"Victoria"|"55.4466"|"-4.6309"|"High income"|"IBRD"
"Sierra Leone"|"SL"|"SLE"|2020|""|"2026-01-28"|845.277557920549|59.694|7912558|17.1208|"Sub-Saharan Africa"|"Freetown"|"-13.2134"|"8.4821"|"Low income"|"IDA"
"Sierra Leone"|"SL"|"SLE"|2015|""|"2026-01-28"|964.575980888989|55.454|7037655|6.34442|"Sub-Saharan Africa"|"Freetown"|"-13.2134"|"8.4821"|"Low income"|"IDA"
"Sierra Leone"|"SL"|"SLE"|2017|""|"2026-01-28"|779.186007841728|57.761|7379299|13.2369|"Sub-Saharan Africa"|"Freetown"|"-13.2134"|"8.4821"|"Low income"|"IDA"
"Sierra Leone"|"SL"|"SLE"|2019|""|"2026-01-28"|843.712517809977|59.593|7731991|15.7137|"Sub-Saharan Africa"|"Freetown"|"-13.2134"|"8.4821"|"Low income"|"IDA"
"Sierra Leone"|"SL"|"SLE"|2016|""|"2026-01-28"|844.416411175476|56.937|7205328|11.7732|"Sub-Saharan Africa"|"Freetown"|"-13.2134"|"8.4821"|"Low income"|"IDA"
"Sierra Leone"|"SL"|"SLE"|2018|""|"2026-01-28"|845.914540460932|59.059|7554563|14.4223|"Sub-Saharan Africa"|"Freetown"|"-13.2134"|"8.4821"|"Low income"|"IDA"
"Singapore"|"SG"|"SGP"|2020|""|"2026-01-28"|61410.0792630788|83.5439024390244|5685807|92.0043|"East Asia & Pacific"|"Singapore"|"103.85"|"1.28941"|"High income"|"Not classified"
"Singapore"|"SG"|"SGP"|2018|""|"2026-01-28"|66881.6067035265|83.2975609756098|5638676|88.1656|"East Asia & Pacific"|"Singapore"|"103.85"|"1.28941"|"High income"|"Not classified"
"Singapore"|"SG"|"SGP"|2019|""|"2026-01-28"|65952.0378959293|83.5951219512195|5703569|88.9493|"East Asia & Pacific"|"Singapore"|"103.85"|"1.28941"|"High income"|"Not classified"
"Singapore"|"SG"|"SGP"|2015|""|"2026-01-28"|55645.6068614606|82.7439024390244|5535002|79.013|"East Asia & Pacific"|"Singapore"|"103.85"|"1.28941"|"High income"|"Not classified"
"Singapore"|"SG"|"SGP"|2016|""|"2026-01-28"|57005.5887176547|82.8463414634146|5607283|84.4523|"East Asia & Pacific"|"Singapore"|"103.85"|"1.28941"|"High income"|"Not classified"
"Singapore"|"SG"|"SGP"|2017|""|"2026-01-28"|61236.251270627|83.0951219512195|5612253|84.4523|"East Asia & Pacific"|"Singapore"|"103.85"|"1.28941"|"High income"|"Not classified"
"Sint Maarten (Dutch part)"|"SX"|"SXM"|2016|""|"2026-01-28"|37308.6147795736|75.952|38249|NA|"Latin America & Caribbean"|"Philipsburg"|""|""|"High income"|"Not classified"
"Sint Maarten (Dutch part)"|"SX"|"SXM"|2015|""|"2026-01-28"|37839.6283815163|75.899|37471|NA|"Latin America & Caribbean"|"Philipsburg"|""|""|"High income"|"Not classified"
"Sint Maarten (Dutch part)"|"SX"|"SXM"|2020|""|"2026-01-28"|30150.8998380477|75.002|41008|NA|"Latin America & Caribbean"|"Philipsburg"|""|""|"High income"|"Not classified"
"Sint Maarten (Dutch part)"|"SX"|"SXM"|2017|""|"2026-01-28"|34701.3058494468|75.455|38996|NA|"Latin America & Caribbean"|"Philipsburg"|""|""|"High income"|"Not classified"
"Sint Maarten (Dutch part)"|"SX"|"SXM"|2018|""|"2026-01-28"|31708.3110124742|75.693|39712|NA|"Latin America & Caribbean"|"Philipsburg"|""|""|"High income"|"Not classified"
"Sint Maarten (Dutch part)"|"SX"|"SXM"|2019|""|"2026-01-28"|34861.469528968|75.68|40385|NA|"Latin America & Caribbean"|"Philipsburg"|""|""|"High income"|"Not classified"
"Slovak Republic"|"SK"|"SVK"|2018|""|"2026-01-28"|19573.3717031314|77.2658536585366|5446771|80.4489|"Europe & Central Asia"|"Bratislava"|"17.1073"|"48.1484"|"High income"|"Not classified"
"Slovak Republic"|"SK"|"SVK"|2016|""|"2026-01-28"|16636.0769133073|77.1658536585366|5430798|80.4759|"Europe & Central Asia"|"Bratislava"|"17.1073"|"48.1484"|"High income"|"Not classified"
"Slovak Republic"|"SK"|"SVK"|2019|""|"2026-01-28"|19406.0589683582|77.6658536585366|5454147|82.8537|"Europe & Central Asia"|"Bratislava"|"17.1073"|"48.1484"|"High income"|"Not classified"
"Slovak Republic"|"SK"|"SVK"|2020|""|"2026-01-28"|19735.4858280801|76.8658536585366|5458827|89.9209|"Europe & Central Asia"|"Bratislava"|"17.1073"|"48.1484"|"High income"|"Not classified"
"Slovak Republic"|"SK"|"SVK"|2015|""|"2026-01-28"|16442.0760860018|76.5634146341463|5423801|77.6347|"Europe & Central Asia"|"Bratislava"|"17.1073"|"48.1484"|"High income"|"Not classified"
"Slovak Republic"|"SK"|"SVK"|2017|""|"2026-01-28"|17645.5298716761|77.1658536585366|5439232|81.6257|"Europe & Central Asia"|"Bratislava"|"17.1073"|"48.1484"|"High income"|"Not classified"
"Slovenia"|"SI"|"SVN"|2017|""|"2026-01-28"|23303.077705959|81.0292682926829|2066388|78.8854|"Europe & Central Asia"|"Ljubljana"|"14.5044"|"46.0546"|"High income"|"Not classified"
"Slovenia"|"SI"|"SVN"|2018|""|"2026-01-28"|25888.0481065655|81.3780487804878|2073894|79.75|"Europe & Central Asia"|"Ljubljana"|"14.5044"|"46.0546"|"High income"|"Not classified"
"Slovenia"|"SI"|"SVN"|2016|""|"2026-01-28"|21447.8377796036|81.1756097560976|2065042|75.4985|"Europe & Central Asia"|"Ljubljana"|"14.5044"|"46.0546"|"High income"|"Not classified"
"Slovenia"|"SI"|"SVN"|2015|""|"2026-01-28"|20697.2748530619|80.7756097560976|2063531|73.0987|"Europe & Central Asia"|"Ljubljana"|"14.5044"|"46.0546"|"High income"|"Not classified"
"Slovenia"|"SI"|"SVN"|2020|""|"2026-01-28"|25392.0651093612|80.5317073170732|2102419|86.6013|"Europe & Central Asia"|"Ljubljana"|"14.5044"|"46.0546"|"High income"|"Not classified"
"Slovenia"|"SI"|"SVN"|2019|""|"2026-01-28"|25814.1687167572|81.5292682926829|2088385|83.1084|"Europe & Central Asia"|"Ljubljana"|"14.5044"|"46.0546"|"High income"|"Not classified"
"Solomon Islands"|"SB"|"SLB"|2018|""|"2026-01-28"|2278.19908624102|69.806|709101|20.9|"East Asia & Pacific"|"Honiara"|"159.949"|"-9.42676"|"Lower middle income"|"IDA"
"Solomon Islands"|"SB"|"SLB"|2017|""|"2026-01-28"|2143.57670489272|69.652|685672|15.1|"East Asia & Pacific"|"Honiara"|"159.949"|"-9.42676"|"Lower middle income"|"IDA"
"Solomon Islands"|"SB"|"SLB"|2020|""|"2026-01-28"|2063.32780991967|69.258|744498|33.1974|"East Asia & Pacific"|"Honiara"|"159.949"|"-9.42676"|"Lower middle income"|"IDA"
"Solomon Islands"|"SB"|"SLB"|2016|""|"2026-01-28"|2082.62383124213|69.501|662379|11.0009|"East Asia & Pacific"|"Honiara"|"159.949"|"-9.42676"|"Lower middle income"|"IDA"
"Solomon Islands"|"SB"|"SLB"|2015|""|"2026-01-28"|2045.47721526649|69.323|639415|10.0005|"East Asia & Pacific"|"Honiara"|"159.949"|"-9.42676"|"Lower middle income"|"IDA"
"Solomon Islands"|"SB"|"SLB"|2019|""|"2026-01-28"|2223.65890942466|69.981|728147|26.3406|"East Asia & Pacific"|"Honiara"|"159.949"|"-9.42676"|"Lower middle income"|"IDA"
"South Africa"|"ZA"|"ZAF"|2020|""|"2026-01-28"|5580.60383075189|65.15|60562381|72.1128|"Sub-Saharan Africa"|"Pretoria"|"28.1871"|"-25.746"|"Upper middle income"|"IBRD"
"South Africa"|"ZA"|"ZAF"|2019|""|"2026-01-28"|6533.71121032856|66.071|59587885|69.6969|"Sub-Saharan Africa"|"Pretoria"|"28.1871"|"-25.746"|"Upper middle income"|"IBRD"
"South Africa"|"ZA"|"ZAF"|2017|""|"2026-01-28"|6618.33508255701|65.422|57635162|56.1674|"Sub-Saharan Africa"|"Pretoria"|"28.1871"|"-25.746"|"Upper middle income"|"IBRD"
"South Africa"|"ZA"|"ZAF"|2016|""|"2026-01-28"|5651.20585165749|64.749|57259551|54|"Sub-Saharan Africa"|"Pretoria"|"28.1871"|"-25.746"|"Upper middle income"|"IBRD"
"South Africa"|"ZA"|"ZAF"|2015|""|"2026-01-28"|6112.27382485974|64.053|56723537|51.9191|"Sub-Saharan Africa"|"Pretoria"|"28.1871"|"-25.746"|"Upper middle income"|"IBRD"
"South Africa"|"ZA"|"ZAF"|2018|""|"2026-01-28"|6914.1780318076|65.726|58613001|62.4|"Sub-Saharan Africa"|"Pretoria"|"28.1871"|"-25.746"|"Upper middle income"|"IBRD"
"South Sudan"|"SS"|"SSD"|2018|""|"2026-01-28"|NA|51.905|10122977|4.8|"Sub-Saharan Africa"|"Juba"|"31.6"|"4.85"|"Low income"|"IDA"
"South Sudan"|"SS"|"SSD"|2015|""|"2026-01-28"|1080.14718624765|39.757|11107561|3|"Sub-Saharan Africa"|"Juba"|"31.6"|"4.85"|"Low income"|"IDA"
"South Sudan"|"SS"|"SSD"|2019|""|"2026-01-28"|NA|58.129|10423384|6.7|"Sub-Saharan Africa"|"Juba"|"31.6"|"4.85"|"Low income"|"IDA"
"South Sudan"|"SS"|"SSD"|2016|""|"2026-01-28"|NA|36.72|10830102|3.5|"Sub-Saharan Africa"|"Juba"|"31.6"|"4.85"|"Low income"|"IDA"
"South Sudan"|"SS"|"SSD"|2017|""|"2026-01-28"|NA|35.351|10259154|4.1|"Sub-Saharan Africa"|"Juba"|"31.6"|"4.85"|"Low income"|"IDA"
"South Sudan"|"SS"|"SSD"|2020|""|"2026-01-28"|NA|57.648|10698467|9.27123|"Sub-Saharan Africa"|"Juba"|"31.6"|"4.85"|"Low income"|"IDA"
"Spain"|"ES"|"ESP"|2016|""|"2026-01-28"|26755.6061149398|83.3292682926829|46458139|80.5613|"Europe & Central Asia"|"Madrid"|"-3.70327"|"40.4167"|"High income"|"Not classified"
"Spain"|"ES"|"ESP"|2020|""|"2026-01-28"|27233.9426461608|82.2317073170732|47359424|93.2056|"Europe & Central Asia"|"Madrid"|"-3.70327"|"40.4167"|"High income"|"Not classified"
"Spain"|"ES"|"ESP"|2017|""|"2026-01-28"|28381.3425596906|83.2829268292683|46571232|84.6022|"Europe & Central Asia"|"Madrid"|"-3.70327"|"40.4167"|"High income"|"Not classified"
"Spain"|"ES"|"ESP"|2015|""|"2026-01-28"|25982.4416197775|82.8317073170732|46422303|78.6896|"Europe & Central Asia"|"Madrid"|"-3.70327"|"40.4167"|"High income"|"Not classified"
"Spain"|"ES"|"ESP"|2018|""|"2026-01-28"|30602.4212881113|83.4317073170732|46782011|86.1072|"Europe & Central Asia"|"Madrid"|"-3.70327"|"40.4167"|"High income"|"Not classified"
"Spain"|"ES"|"ESP"|2019|""|"2026-01-28"|29786.5245689007|83.8317073170732|47118501|90.7187|"Europe & Central Asia"|"Madrid"|"-3.70327"|"40.4167"|"High income"|"Not classified"
"Sri Lanka"|"LK"|"LKA"|2015|""|"2026-01-28"|4057.7158346231|75.99|20970000|15.26|"South Asia"|"Colombo"|"79.8528"|"6.92148"|"Lower middle income"|"IBRD"
"Sri Lanka"|"LK"|"LKA"|2018|""|"2026-01-28"|4358.56095906047|76.485|21670000|28.3|"South Asia"|"Colombo"|"79.8528"|"6.92148"|"Lower middle income"|"IBRD"
"Sri Lanka"|"LK"|"LKA"|2016|""|"2026-01-28"|4149.19190775593|76.136|21209000|22.19|"South Asia"|"Colombo"|"79.8528"|"6.92148"|"Lower middle income"|"IBRD"
"Sri Lanka"|"LK"|"LKA"|2019|""|"2026-01-28"|4081.94772722003|76.698|21803000|32|"South Asia"|"Colombo"|"79.8528"|"6.92148"|"Lower middle income"|"IBRD"
"Sri Lanka"|"LK"|"LKA"|2017|""|"2026-01-28"|4398.88828068715|76.239|21453000|25.1|"South Asia"|"Colombo"|"79.8528"|"6.92148"|"Lower middle income"|"IBRD"
"Sri Lanka"|"LK"|"LKA"|2020|""|"2026-01-28"|3847.60137695639|76.928|21919000|36.1847|"South Asia"|"Colombo"|"79.8528"|"6.92148"|"Lower middle income"|"IBRD"
"St. Kitts and Nevis"|"KN"|"KNA"|2017|""|"2026-01-28"|22464.9899633959|71.284|47050|67.8|"Latin America & Caribbean"|"Basseterre"|"-62.7309"|"17.3"|"High income"|"IBRD"
"St. Kitts and Nevis"|"KN"|"KNA"|2020|""|"2026-01-28"|18859.0190361046|71.181|46870|70.2753|"Latin America & Caribbean"|"Basseterre"|"-62.7309"|"17.3"|"High income"|"IBRD"
"St. Kitts and Nevis"|"KN"|"KNA"|2016|""|"2026-01-28"|21387.5415511103|71.227|47075|67|"Latin America & Caribbean"|"Basseterre"|"-62.7309"|"17.3"|"High income"|"IBRD"
"St. Kitts and Nevis"|"KN"|"KNA"|2015|""|"2026-01-28"|20328.8003530109|71.211|47087|66.2|"Latin America & Caribbean"|"Basseterre"|"-62.7309"|"17.3"|"High income"|"IBRD"
"St. Kitts and Nevis"|"KN"|"KNA"|2018|""|"2026-01-28"|22901.3816403197|71.336|47008|68.6|"Latin America & Caribbean"|"Basseterre"|"-62.7309"|"17.3"|"High income"|"IBRD"
"St. Kitts and Nevis"|"KN"|"KNA"|2019|""|"2026-01-28"|23595.4923231291|71.54|46952|69.4|"Latin America & Caribbean"|"Basseterre"|"-62.7309"|"17.3"|"High income"|"IBRD"
"St. Lucia"|"LC"|"LCA"|2018|""|"2026-01-28"|11642.6984727769|72.655|177017|60.1126|"Latin America & Caribbean"|"Castries"|"-60.9832"|"14"|"Upper middle income"|"Blend"
"St. Lucia"|"LC"|"LCA"|2016|""|"2026-01-28"|10638.1269396653|72.552|175646|58.2226|"Latin America & Caribbean"|"Castries"|"-60.9832"|"14"|"Upper middle income"|"Blend"
"St. Lucia"|"LC"|"LCA"|2015|""|"2026-01-28"|10334.9860823918|72.932|174905|57.3|"Latin America & Caribbean"|"Castries"|"-60.9832"|"14"|"Upper middle income"|"Blend"
"St. Lucia"|"LC"|"LCA"|2020|""|"2026-01-28"|8411.07474936367|72.308|178250|62.064|"Latin America & Caribbean"|"Castries"|"-60.9832"|"14"|"Upper middle income"|"Blend"
"St. Lucia"|"LC"|"LCA"|2017|""|"2026-01-28"|11333.1123822102|72.522|176342|59.1601|"Latin America & Caribbean"|"Castries"|"-60.9832"|"14"|"Upper middle income"|"Blend"
"St. Lucia"|"LC"|"LCA"|2019|""|"2026-01-28"|11794.0597229805|72.249|177661|61.0805|"Latin America & Caribbean"|"Castries"|"-60.9832"|"14"|"Upper middle income"|"Blend"
"St. Martin (French part)"|"MF"|"MAF"|2015|""|"2026-01-28"|NA|79.829|37369|NA|"Latin America & Caribbean"|"Marigot"|""|""|"High income"|"Not classified"
"St. Martin (French part)"|"MF"|"MAF"|2018|""|"2026-01-28"|NA|80.029|36012|NA|"Latin America & Caribbean"|"Marigot"|""|""|"High income"|"Not classified"
"St. Martin (French part)"|"MF"|"MAF"|2016|""|"2026-01-28"|NA|79.885|37175|NA|"Latin America & Caribbean"|"Marigot"|""|""|"High income"|"Not classified"
"St. Martin (French part)"|"MF"|"MAF"|2017|""|"2026-01-28"|NA|78.762|36837|NA|"Latin America & Caribbean"|"Marigot"|""|""|"High income"|"Not classified"
"St. Martin (French part)"|"MF"|"MAF"|2019|""|"2026-01-28"|19033.0649634889|80.078|34267|NA|"Latin America & Caribbean"|"Marigot"|""|""|"High income"|"Not classified"
"St. Martin (French part)"|"MF"|"MAF"|2020|""|"2026-01-28"|NA|80.085|31786|NA|"Latin America & Caribbean"|"Marigot"|""|""|"High income"|"Not classified"
"St. Vincent and the Grenadines"|"VC"|"VCT"|2018|""|"2026-01-28"|8428.12677153069|71.017|104926|56|"Latin America & Caribbean"|"Kingstown"|"-61.2653"|"13.2035"|"Upper middle income"|"Blend"
"St. Vincent and the Grenadines"|"VC"|"VCT"|2017|""|"2026-01-28"|7988.04445019298|71.013|105663|53.7|"Latin America & Caribbean"|"Kingstown"|"-61.2653"|"13.2035"|"Upper middle income"|"Blend"
"St. Vincent and the Grenadines"|"VC"|"VCT"|2019|""|"2026-01-28"|8740.59425232061|70.994|104167|59.5763|"Latin America & Caribbean"|"Kingstown"|"-61.2653"|"13.2035"|"Upper middle income"|"Blend"
"St. Vincent and the Grenadines"|"VC"|"VCT"|2016|""|"2026-01-28"|7656.90042881178|70.7|106349|51.5|"Latin America & Caribbean"|"Kingstown"|"-61.2653"|"13.2035"|"Upper middle income"|"Blend"
"St. Vincent and the Grenadines"|"VC"|"VCT"|2015|""|"2026-01-28"|7353.73556054184|70.463|106960|49.4|"Latin America & Caribbean"|"Kingstown"|"-61.2653"|"13.2035"|"Upper middle income"|"Blend"
"St. Vincent and the Grenadines"|"VC"|"VCT"|2020|""|"2026-01-28"|8351.20324040982|69.605|103526|63.381|"Latin America & Caribbean"|"Kingstown"|"-61.2653"|"13.2035"|"Upper middle income"|"Blend"
"Sudan"|"SD"|"SDN"|2015|""|"2026-01-28"|1292.37963867188|64.375|40024431|NA|"Sub-Saharan Africa"|"Khartoum"|"32.5363"|"15.5932"|"Low income"|"IDA"
"Sudan"|"SD"|"SDN"|2018|""|"2026-01-28"|731.027465820313|65.501|44230596|24.6|"Sub-Saharan Africa"|"Khartoum"|"32.5363"|"15.5932"|"Low income"|"IDA"
"Sudan"|"SD"|"SDN"|2019|""|"2026-01-28"|709.975280761719|65.803|45548175|25.9|"Sub-Saharan Africa"|"Khartoum"|"32.5363"|"15.5932"|"Low income"|"IDA"
"Sudan"|"SD"|"SDN"|2020|""|"2026-01-28"|577.795227050781|65.124|46789231|26.4383|"Sub-Saharan Africa"|"Khartoum"|"32.5363"|"15.5932"|"Low income"|"IDA"
"Sudan"|"SD"|"SDN"|2016|""|"2026-01-28"|1033.21594238281|64.677|41259892|14.1|"Sub-Saharan Africa"|"Khartoum"|"32.5363"|"15.5932"|"Low income"|"IDA"
"Sudan"|"SD"|"SDN"|2017|""|"2026-01-28"|966.505676269531|65.146|42714306|18.6|"Sub-Saharan Africa"|"Khartoum"|"32.5363"|"15.5932"|"Low income"|"IDA"
"Suriname"|"SR"|"SUR"|2019|""|"2026-01-28"|6629.66775248603|71.773|605768|62|"Latin America & Caribbean"|"Paramaribo"|"-55.1679"|"5.8232"|"Upper middle income"|"IBRD"
"Suriname"|"SR"|"SUR"|2016|""|"2026-01-28"|5644.2061057532|70.979|587757|45.4|"Latin America & Caribbean"|"Paramaribo"|"-55.1679"|"5.8232"|"Upper middle income"|"IBRD"
"Suriname"|"SR"|"SUR"|2017|""|"2026-01-28"|6049.52128553675|71.247|593713|48.9452|"Latin America & Caribbean"|"Paramaribo"|"-55.1679"|"5.8232"|"Upper middle income"|"IBRD"
"Suriname"|"SR"|"SUR"|2018|""|"2026-01-28"|6665.74180472239|71.468|599513|55.1|"Latin America & Caribbean"|"Paramaribo"|"-55.1679"|"5.8232"|"Upper middle income"|"IBRD"
"Suriname"|"SR"|"SUR"|2020|""|"2026-01-28"|4755.39221710693|72.321|612317|69.8369|"Latin America & Caribbean"|"Paramaribo"|"-55.1679"|"5.8232"|"Upper middle income"|"IBRD"
"Suriname"|"SR"|"SUR"|2015|""|"2026-01-28"|8813.61705392067|70.567|581627|42.7638|"Latin America & Caribbean"|"Paramaribo"|"-55.1679"|"5.8232"|"Upper middle income"|"IBRD"
"Sweden"|"SE"|"SWE"|2015|""|"2026-01-28"|51188.1652120493|82.2048780487805|9799186|90.6102|"Europe & Central Asia"|"Stockholm"|"18.0645"|"59.3327"|"High income"|"Not classified"
"Sweden"|"SE"|"SWE"|2016|""|"2026-01-28"|51703.5088332851|82.3073170731707|9923085|89.6509|"Europe & Central Asia"|"Stockholm"|"18.0645"|"59.3327"|"High income"|"Not classified"
"Sweden"|"SE"|"SWE"|2020|""|"2026-01-28"|52568.5726980146|82.3560975609756|10353442|94.5394|"Europe & Central Asia"|"Stockholm"|"18.0645"|"59.3327"|"High income"|"Not classified"
"Sweden"|"SE"|"SWE"|2019|""|"2026-01-28"|51648.9892820514|83.109756097561|10278887|94.4934|"Europe & Central Asia"|"Stockholm"|"18.0645"|"59.3327"|"High income"|"Not classified"
"Sweden"|"SE"|"SWE"|2017|""|"2026-01-28"|53210.2233318965|82.409756097561|10057698|93.0063|"Europe & Central Asia"|"Stockholm"|"18.0645"|"59.3327"|"High income"|"Not classified"
"Sweden"|"SE"|"SWE"|2018|""|"2026-01-28"|54018.4554391861|82.5585365853659|10175214|89.247|"Europe & Central Asia"|"Stockholm"|"18.0645"|"59.3327"|"High income"|"Not classified"
"Switzerland"|"CH"|"CHE"|2016|""|"2026-01-28"|82153.0745447889|83.6024390243903|8373338|89.1347|"Europe & Central Asia"|"Bern"|"7.44821"|"46.948"|"High income"|"Not classified"
"Switzerland"|"CH"|"CHE"|2018|""|"2026-01-28"|85217.3691512274|83.7536585365854|8514329|91.8|"Europe & Central Asia"|"Bern"|"7.44821"|"46.948"|"High income"|"Not classified"
"Switzerland"|"CH"|"CHE"|2015|""|"2026-01-28"|83806.4476003837|82.8975609756098|8282396|87.4791|"Europe & Central Asia"|"Bern"|"7.44821"|"46.948"|"High income"|"Not classified"
"Switzerland"|"CH"|"CHE"|2017|""|"2026-01-28"|82254.3769269767|83.5512195121951|8451840|89.6861|"Europe & Central Asia"|"Bern"|"7.44821"|"46.948"|"High income"|"Not classified"
"Switzerland"|"CH"|"CHE"|2019|""|"2026-01-28"|84121.9310304414|83.9048780487805|8575280|93.1461|"Europe & Central Asia"|"Bern"|"7.44821"|"46.948"|"High income"|"Not classified"
"Switzerland"|"CH"|"CHE"|2020|""|"2026-01-28"|85897.7843338323|83|8638167|94.3499|"Europe & Central Asia"|"Bern"|"7.44821"|"46.948"|"High income"|"Not classified"
"Syrian Arab Republic"|"SY"|"SYR"|2015|""|"2026-01-28"|847.731631942565|63.265|19424618|29.9798|"Middle East & North Africa"|"Damascus"|"36.3119"|"33.5146"|"Low income"|"IDA"
"Syrian Arab Republic"|"SY"|"SYR"|2016|""|"2026-01-28"|656.3490586313|65.19|19193834|31.8696|"Middle East & North Africa"|"Damascus"|"36.3119"|"33.5146"|"Low income"|"IDA"
"Syrian Arab Republic"|"SY"|"SYR"|2019|""|"2026-01-28"|1109.53926036049|70.97|20353534|34.65|"Middle East & North Africa"|"Damascus"|"36.3119"|"33.5146"|"Low income"|"IDA"
"Syrian Arab Republic"|"SY"|"SYR"|2017|""|"2026-01-28"|851.502005254153|65.651|19224668|32.7|"Middle East & North Africa"|"Damascus"|"36.3119"|"33.5146"|"Low income"|"IDA"
"Syrian Arab Republic"|"SY"|"SYR"|2018|""|"2026-01-28"|1098.0668642357|67.371|19577845|33.77|"Middle East & North Africa"|"Damascus"|"36.3119"|"33.5146"|"Low income"|"IDA"
"Syrian Arab Republic"|"SY"|"SYR"|2020|""|"2026-01-28"|572.355289831901|71.944|21049429|NA|"Middle East & North Africa"|"Damascus"|"36.3119"|"33.5146"|"Low income"|"IDA"
"Tajikistan"|"TJ"|"TJK"|2017|""|"2026-01-28"|829.45714764957|70.524|9085946|21.96|"Europe & Central Asia"|"Dushanbe"|"68.7864"|"38.5878"|"Lower middle income"|"IDA"
"Tajikistan"|"TJ"|"TJK"|2019|""|"2026-01-28"|871.022372934846|70.962|9529966|NA|"Europe & Central Asia"|"Dushanbe"|"68.7864"|"38.5878"|"Lower middle income"|"IDA"
"Tajikistan"|"TJ"|"TJK"|2015|""|"2026-01-28"|956.916310930656|69.665|8643840|18.98|"Europe & Central Asia"|"Dushanbe"|"68.7864"|"38.5878"|"Lower middle income"|"IDA"
"Tajikistan"|"TJ"|"TJK"|2016|""|"2026-01-28"|788.710481734485|69.982|8865631|20.47|"Europe & Central Asia"|"Dushanbe"|"68.7864"|"38.5878"|"Lower middle income"|"IDA"
"Tajikistan"|"TJ"|"TJK"|2018|""|"2026-01-28"|834.288404578801|70.737|9307333|NA|"Europe & Central Asia"|"Dushanbe"|"68.7864"|"38.5878"|"Lower middle income"|"IDA"
"Tajikistan"|"TJ"|"TJK"|2020|""|"2026-01-28"|834.311715460625|68.605|9749310|27.5441|"Europe & Central Asia"|"Dushanbe"|"68.7864"|"38.5878"|"Lower middle income"|"IDA"
"Tanzania"|"TZ"|"TZA"|2015|""|"2026-01-28"|939.127319335938|63.928|52020962|10|"Sub-Saharan Africa"|"Dodoma"|"35.7382"|"-6.17486"|"Lower middle income"|"IDA"
"Tanzania"|"TZ"|"TZA"|2016|""|"2026-01-28"|953.0107421875|64.404|53824013|13.5042|"Sub-Saharan Africa"|"Dodoma"|"35.7382"|"-6.17486"|"Lower middle income"|"IDA"
"Tanzania"|"TZ"|"TZA"|2017|""|"2026-01-28"|986.674011230469|64.963|55652890|14.4634|"Sub-Saharan Africa"|"Dodoma"|"35.7382"|"-6.17486"|"Lower middle income"|"IDA"
"Tanzania"|"TZ"|"TZA"|2018|""|"2026-01-28"|1023.10626220703|65.488|57437145|15.4907|"Sub-Saharan Africa"|"Dodoma"|"35.7382"|"-6.17486"|"Lower middle income"|"IDA"
"Tanzania"|"TZ"|"TZA"|2019|""|"2026-01-28"|1063.32250976563|66.007|59174891|16.5909|"Sub-Saharan Africa"|"Dodoma"|"35.7382"|"-6.17486"|"Lower middle income"|"IDA"
"Tanzania"|"TZ"|"TZA"|2020|""|"2026-01-28"|1117.41528320313|66.771|60972798|17.7693|"Sub-Saharan Africa"|"Dodoma"|"35.7382"|"-6.17486"|"Lower middle income"|"IDA"
"Thailand"|"TH"|"THA"|2020|""|"2026-01-28"|6985.64393892574|77.331|71641484|77.8437|"East Asia & Pacific"|"Bangkok"|"100.521"|"13.7308"|"Upper middle income"|"IBRD"
"Thailand"|"TH"|"THA"|2016|""|"2026-01-28"|5833.57715617098|76.769|70859841|47.505|"East Asia & Pacific"|"Bangkok"|"100.521"|"13.7308"|"Upper middle income"|"IBRD"
